Loss,State,Policy,Hamming_distance
0.023541873995100104,0.20000000298023224,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",6
0.021290778051975323,0.30000001192092896,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.01571537760294467,0.0,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.016555496556925675,0.0,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.016568687251556524,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.02803123508452915,0.0,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.03105978508923357,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.009616699385325278,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.04404492313897568,0.20000000298023224,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",5
0.011552417556314865,0.30000001192092896,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",5
0.02978083222957495,0.20000000298023224,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",4
0.02579437672781637,0.30000001192092896,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.00994191391756273,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.04380748438434824,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.032187986131402724,0.30000001192092896,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",5
0.008357701270774509,0.4000000059604645,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.01698321977443351,0.5,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.007414054822371341,0.20000000298023224,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",4
0.06019350556039016,0.0,"[1, 1, 0, 0, 0, 0, 0, 1, 1, 0]",7
0.013910013238811025,0.10000000149011612,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8
0.025272936793884093,0.0,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.021619674931578237,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.01207372176885535,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.017083087082613524,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.006175289398175465,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.022923580468053262,0.20000000298023224,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",4
0.0627559972921361,0.30000001192092896,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",8
0.015181634894487761,0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",5
0.01434485736848884,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",3
0.010827676276822018,0.10000000149011612,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.026896497483335224,0.20000000298023224,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.01189605570752228,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.03587737553328729,0.10000000149011612,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.010641557585174155,0.20000000298023224,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.011089052784512887,0.30000001192092896,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.016185114807772294,0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",6
0.009864988933005137,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.024248370607075298,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",4
0.008898262457505357,0.0,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.016400295924327513,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.01822876075485169,0.10000000149011612,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.018039572112488855,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.01590945195346022,0.0,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",1
0.017522920944891496,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.013453424621283183,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.011360094208114901,0.0,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.017226632592287905,0.10000000149011612,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.05127940628642591,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.047118202558876554,0.0,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.005974258496628693,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.013853994473790321,0.10000000149011612,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.01194349612778467,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.06981444248766522,0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",4
0.008562526575326856,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",5
0.013791819545969197,0.20000000298023224,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.03194963550467822,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.015415600574321342,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.017954487510907058,0.20000000298023224,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.030725660647739517,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.015487007763114458,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.007710712990148305,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.02457956182398746,0.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.008714040986656901,0.10000000149011612,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.04299865802163483,0.20000000298023224,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.03339508251559664,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.019924775981485787,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.024564219698049783,0.10000000149011612,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.011689303552685715,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.018697181899213433,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.029963293058056895,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.014837437474815474,0.10000000149011612,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.011139380068168947,0.20000000298023224,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.015141846103304601,0.0,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.020640270611054667,0.10000000149011612,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.029907348898330355,0.20000000298023224,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.016633242760381306,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.014372489390861054,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.008168306769320566,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.009309393193275284,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",4
0.015189388613070287,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.011872347762919233,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.028715032379182714,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.007391631172334101,0.20000000298023224,"[1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",6
0.009208408611694807,0.30000001192092896,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.040265260825711024,0.4000000059604645,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.020526781954958828,0.5,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",2
0.026756942041077147,0.10000000149011612,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.010414996713519198,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.013817780169107508,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.016705295040014737,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.01572237264248244,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.0071839441310608265,0.10000000149011612,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.02412688259397555,0.20000000298023224,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",5
0.014240538596406227,0.10000000149011612,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.013139912752714367,0.20000000298023224,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",6
0.019768023849672745,0.30000001192092896,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",6
0.008615180478019513,0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",4
0.013738425886992867,0.10000000149011612,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0
0.023297777019836374,0.20000000298023224,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.03099532430188967,0.30000001192092896,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",4
0.04170943750780509,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.013369050202358235,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.011142935118851227,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.007935976533907763,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.015457502285991964,0.20000000298023224,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.010872013284983773,0.0,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.026305374863657305,0.10000000149011612,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.014905659942248184,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.013704398969893283,0.0,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",1
0.009128311336205286,0.10000000149011612,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.016439671705641423,0.20000000298023224,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",6
0.017458188028366184,0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",4
0.005657255792279159,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",5
0.0236175698386063,0.10000000149011612,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",9
0.016044892261848798,0.10000000149011612,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.007601642098651995,0.0,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",1
0.009862619755506188,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.01588366960904608,0.0,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",1
0.007665556267454604,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.03482129618905638,0.20000000298023224,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1]",3
0.004222749831216677,0.30000001192092896,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.01129470723220205,0.20000000298023224,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.011160326016860012,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.011785900043515485,0.10000000149011612,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.017868534245565115,0.20000000298023224,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.009822651499803214,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.008702035294685218,0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",4
0.03750837355076442,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.030586693481207128,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.008522641988636614,0.10000000149011612,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.014497032818923117,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8
0.01844197279143245,0.0,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.012628217087485183,0.10000000149011612,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",1
0.007491532517326149,0.20000000298023224,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.011646874386586958,0.30000001192092896,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.010968396308576267,0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",4
0.01564744484279057,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.02207331992155126,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.009943839690162548,0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",4
0.012512625276525746,0.0,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.006894498575122476,0.10000000149011612,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.017461400162597673,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.020068416428330238,0.0,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.007170300755973372,0.0,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.008318235731586299,0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",4
0.011068778768144938,0.0,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",1
0.011361967923081195,0.10000000149011612,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.018498030670473398,0.20000000298023224,"[0, 0, 1, 0, 0, 0, 1, 1, 1, 1]",4
0.013008224914983435,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.016404144319094982,0.0,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.01638184405100085,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8
0.01707277817692443,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",4
0.00579535184775809,0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",4
0.010933319149875054,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.015768173901029373,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.011502442956820902,0.0,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.015158432096931351,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.025068491663525594,0.10000000149011612,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",1
0.006658092809725069,0.0,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.00810884725640193,0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",4
0.016260639274780664,0.10000000149011612,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.018084011975546765,0.0,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",4
0.013841285083261767,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.0043311351810659815,0.20000000298023224,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",5
0.014401127922851309,0.30000001192092896,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.014336236044414807,0.4000000059604645,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.021142947024856085,0.5,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",5
0.010819712269249493,0.0,"[1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",7
0.025487821625194584,0.10000000149011612,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.005661302872535856,0.20000000298023224,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",5
0.0068634474818853874,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.028475396185974944,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.004471031874873521,0.10000000149011612,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.007509272150092006,0.0,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",1
0.019503167492107565,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.006639368879285179,0.20000000298023224,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.012109798014403816,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.004107056038883852,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",5
0.013733985255678871,0.10000000149011612,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.01720217810698249,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.01619618885257168,0.0,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",10
0.0064769629962875275,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.010714527427793996,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.01598665083648143,0.10000000149011612,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.02662023410301334,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.005873086452403586,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.01966840173280282,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.007270235562931493,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.006937745375424242,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.023194221221075395,0.0,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",10
0.024540861644851475,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.042871948709280794,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.006664046249760469,0.0,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",5
0.007734077582451704,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.010995156171883735,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.007490604801294154,0.0,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",9
0.017813129549619333,0.10000000149011612,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0062012101648747375,0.0,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.008526513197478436,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.00638098256110009,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.008048830778265237,0.20000000298023224,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.004397167090100851,0.30000001192092896,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.009739060474400318,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.009910973117460697,0.10000000149011612,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.007145213335938649,0.20000000298023224,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.02028411662586649,0.30000001192092896,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.005843266803914393,0.4000000059604645,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.010711065228878935,0.10000000149011612,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
0.013227119015108535,0.0,"[0, 1, 1, 1, 0, 0, 1, 1, 1, 1]",4
0.0035453305429959947,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.013587877953400884,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.0082227525819345,0.20000000298023224,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",4
0.015324347741199063,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0200185717834227,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",6
0.017098294982989204,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.0023675235734632594,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.01922720995423366,0.0,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.00984464986097322,0.10000000149011612,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3
0.006125631514998453,0.20000000298023224,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.00796588842068946,0.0,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.023485203053425607,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.00895827187530597,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.013638900623407224,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0064030367569061775,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",3
0.010318540088924522,0.0,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1
0.004522960129145215,0.10000000149011612,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",2
0.02086539989501468,0.20000000298023224,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.021205397886923993,0.30000001192092896,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",4
0.014360528813718076,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2
0.0063119368039892265,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",5
0.01488988757653531,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.04486386981000123,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.015261724785511688,0.10000000149011612,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
0.015009725198359192,0.20000000298023224,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",3
0.004655794939326441,0.0,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1
